Accession	Virus	Strain	Author	Publication_Title	Journal	Database
KT995572	Enterovirus D68	USA/NE/2014-19206	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KX255389	Enterovirus D68	EV-D68/Homosapiens/USA/C7745/2014	Das,S.R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Jackson,D.J. and Gern,J.E.	Direct Submission		Genbank
KT995610	Enterovirus D68	USA/GA/2014-19246	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KX351804	Enterovirus D68	EV-D68/Homosapiens/USA/SSENT38/2014	Das,S.R., Halpin,R.A., Lin,X., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Katzel,D., Schobel,S., Shrivastava,S. and Smole,S.	Direct Submission		Genbank
MK681491	Enterovirus D68	USA/CA/2014-RGDS-1026	Pan,C.-Y., Huynh,T., Padilla,T., Ng,T.F.F., Castro,C.J., Marine,R.L., Nix,W.A. and Wadford,D.A.	Enterovirus D68 genomes from California, September to December 2014		Genbank
KM851226	Enterovirus D68	US/MO/14-18948	Brown,B.A., Nix,W.A., Sheth,M., Frace,M. and Oberste,M.S.	Seven Strains of Enterovirus D68 Detected in the United States during the 2014 Severe Respiratory Disease Outbreak		Genbank
KT347267	Enterovirus D68	EVD68/Homosapiens/USA/MO34/2014	Das,S.R., Halpin,R.A., Lin,X., Simenauer,A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Schuster,J. and Selvarangan,R.	Direct Submission		Genbank
KT347245	Enterovirus D68	EVD68/Homosapiens/USA/MO59/2014	Das,S.R., Halpin,R.A., Lin,X., Simenauer,A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Schuster,J. and Selvarangan,R.	Direct Submission		Genbank
KT995592	Enterovirus D68	USA/TX/2014-19228	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KT995554	Enterovirus D68	USA/VA/2014-19187	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KT995611	Enterovirus D68	USA/FL/2014-19070	Ng,T.F.F., Montmayeur,A., Chern,S.-W., Maher,K., Rogers,S., Castro,C., Oberste,S. and Nix,A.	Next-generation Sequencing of Enterovirus D68		Genbank
KT347228	Enterovirus D68	EVD68/Homosapiens/USA/MO15/2014	Das,S.R., Halpin,R.A., Lin,X., Simenauer,A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Schuster,J. and Selvarangan,R.	Direct Submission		Genbank
KT347261	Enterovirus D68	EVD68/Homosapiens/USA/MO60/2014	Das,S.R., Halpin,R.A., Lin,X., Simenauer,A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Schuster,J. and Selvarangan,R.	Direct Submission		Genbank
MF045417	Enterovirus D68	EVD68/Homosapiens/VNM/VN5/2014	Nguyen,N.N.	Direct Submission		Genbank
KT803591	Enterovirus D68	CHN/CQ7170/2014	Xiao,Q., Zheng,S., Wang,L., Ren,L. and Liu,E.	Direct Submission		Genbank
KT803590	Enterovirus D68	CHN/CQ5571/2013	Xiao,Q., Zheng,S., Wang,L., Ren,L. and Liu,E.	Direct Submission		Genbank
KT280499	Enterovirus D68	2014-R970	Zhang,T.	Enterovirus D68 isolated from Beijing 2011-2014		Genbank
KT803597	Enterovirus D68	CHN/CQ7233/2014	Xiao,Q., Zheng,S., Wang,L., Ren,L. and Liu,E.	Direct Submission		Genbank
KT803593	Enterovirus D68	CHN/CQ7208/2014	Xiao,Q., Zheng,S., Wang,L., Ren,L. and Liu,E.	Direct Submission		Genbank
KT803595	Enterovirus D68	CHN/CQ7280/2014	Xiao,Q., Zheng,S., Wang,L., Ren,L. and Liu,E.	Direct Submission		Genbank
KX789261	Enterovirus D68	TBp-13-Ph440	Chaimongkol,N., Okamoto,M., Furuse,Y., Nishimura,H. and Oshitani,H.	Evolution and Genetic variability of human enterovirus D68: population dynamic in Asia		Genbank
MF045414	Enterovirus D68	EVD68/Homosapiens/VNM/VN2/2014	Nguyen,N.N.	Direct Submission		Genbank
MF045413	Enterovirus D68	EVD68/Homosapiens/VNM/VN1/2014	Nguyen,N.N.	Direct Submission		Genbank
MF045418	Enterovirus D68	EVD68/Homosapiens/VNM/VN6/2014	Nguyen,N.N.	Direct Submission		Genbank
MF045416	Enterovirus D68	EVD68/Homosapiens/VNM/VN4/2014	Nguyen,N.N.	Direct Submission		Genbank
KT280496	Enterovirus D68	2014-R1357	Zhang,T.	Enterovirus D68 isolated from Beijing 2011-2014		Genbank
KU982561	Enterovirus D68	EVD68/SZ04/CHN/2015	Chen,L., Shi,L., Yang,H., Gu,D.Y., Meng,J., Xu,Y.Q., Yao,X.J., Zhang,H.L., Cheng,J.Q., Ma,H.W., Zhang,R.L. and He,Y.Q.	Identification and Whole-Genome Sequencing of Four Enterovirus D68 Strains in Southern China in Late 2015		Genbank
KP240936	Enterovirus D68	Beijing-R0132	Zhang,T.	The laboratory diagnosis of a severe pneumonia associated with Enterovirus D68		Genbank
KT285485	Enterovirus D68	BCH4235A	Xiang,Z. and Wang,J.	Clades of enterovirus D68 infection, China, 2006-2014		Genbank
KT711086	Enterovirus D68	TW-02512-2014	Gong,Y.N., Yang,S.L., Shih,S.R., Huang,Y.C., Chang,P.Y., Huang,C.G., Kao,K.C., Hu,H.C., Liu,Y.C. and Tsao,K.C.	Molecular evolution and the global reemergence of enterovirus D68 by genome-wide analysis		Genbank
LC107897	Enterovirus D68	A184-OsakaC-JPN-2015	Kaida,A., Iritani,N., Yamamoto,S.P., Kanbayashi,D., Togawa,M., Amo,K., Kohdera,U., Nishigaki,T., Kageyama,T. and Kubo,H.	Reemergence of enterovirus D68 in 2015, Osaka City, Japan		Genbank
LC107895	Enterovirus D68	594-OsakaC-JPN-2015	Kaida,A., Iritani,N., Yamamoto,S.P., Kanbayashi,D., Togawa,M., Amo,K., Kohdera,U., Nishigaki,T., Kageyama,T. and Kubo,H.	Reemergence of enterovirus D68 in 2015, Osaka City, Japan		Genbank
KX789266	Enterovirus D68	SMC-15-Sendai876	Chaimongkol,N., Okamoto,M., Furuse,Y., Nishimura,H. and Oshitani,H.	Evolution and Genetic variability of human enterovirus D68: population dynamic in Asia		Genbank
KT803598	Enterovirus D68	CHN/CQ7174/2014	Xiao,Q., Zheng,S., Wang,L., Ren,L. and Liu,E.	Direct Submission		Genbank
KT803600	Enterovirus D68	CHN/CQ7360/2014	Xiao,Q., Zheng,S., Wang,L., Ren,L. and Liu,E.	Direct Submission		Genbank
KT711087	Enterovirus D68	TW-02809-2014	Gong,Y.N., Yang,S.L., Shih,S.R., Huang,Y.C., Chang,P.Y., Huang,C.G., Kao,K.C., Hu,H.C., Liu,Y.C. and Tsao,K.C.	Molecular evolution and the global reemergence of enterovirus D68 by genome-wide analysis		Genbank
MF045415	Enterovirus D68	EVD68/Homosapiens/VNM/VN3/2014	Nguyen,N.N.	Direct Submission		Genbank
KT280500	Enterovirus D68	2014-R0672	Zhang,T.	Enterovirus D68 isolated from Beijing 2011-2014		Genbank
MW697454	Enterovirus D68	SHFD3239	Shen,J., Tan,W.J. and Ru,R.J.	Direct Submission		Genbank
KT803592	Enterovirus D68	CHN/CQ7188/2014	Xiao,Q., Zheng,S., Wang,L., Ren,L. and Liu,E.	Direct Submission		Genbank
KT280497	Enterovirus D68	2014-R1153	Zhang,T.	Enterovirus D68 isolated from Beijing 2011-2014		Genbank
KY767822	Enterovirus D68	V14-8151546	Yip,C.C.Y., Lo,J.Y.C., Sridhar,S., Lung,D.C., Luk,S., Chan,K.H., Chan,J.F.W., Cheng,V.C.C., Woo,P.C.Y., Yuen,K.Y. and Lau,S.K.P.	First Report of a Fatal Case Associated with EV-D68 Infection in Hong Kong and Emergence of an Interclade Recombinant in China Revealed by Genome Analysis		Genbank
KT803599	Enterovirus D68	CHN/CQ7225/2014	Xiao,Q., Zheng,S., Wang,L., Ren,L. and Liu,E.	Direct Submission		Genbank
KT280498	Enterovirus D68	2014-R1011	Zhang,T.	Enterovirus D68 isolated from Beijing 2011-2014		Genbank
KT711088	Enterovirus D68	TW-02795-2014	Gong,Y.N., Yang,S.L., Shih,S.R., Huang,Y.C., Chang,P.Y., Huang,C.G., Kao,K.C., Hu,H.C., Liu,Y.C. and Tsao,K.C.	Molecular evolution and the global reemergence of enterovirus D68 by genome-wide analysis		Genbank
KP114664	Enterovirus D68	EV68_Alberta2985_2014	Pabbaraju,K., Wong,S., Zarra,D., Gill,K., Drews,S., Tipples,G. and Tellier,R.	Genetic characterization of enterovirus 68 strains in Alberta, Canada in 2014		Genbank
KT803594	Enterovirus D68	CHN/CQ7214/2014	Xiao,Q., Zheng,S., Wang,L., Ren,L. and Liu,E.	Direct Submission		Genbank
KT803596	Enterovirus D68	CHN/CQ7226/2014	Xiao,Q., Zheng,S., Wang,L., Ren,L. and Liu,E.	Direct Submission		Genbank
KT711084	Enterovirus D68	TW-00821-2014	Gong,Y.N., Yang,S.L., Shih,S.R., Huang,Y.C., Chang,P.Y., Huang,C.G., Kao,K.C., Hu,H.C., Liu,Y.C. and Tsao,K.C.	Molecular evolution and the global reemergence of enterovirus D68 by genome-wide analysis		Genbank
KT711085	Enterovirus D68	TW-00928-2014	Gong,Y.N., Yang,S.L., Shih,S.R., Huang,Y.C., Chang,P.Y., Huang,C.G., Kao,K.C., Hu,H.C., Liu,Y.C. and Tsao,K.C.	Molecular evolution and the global reemergence of enterovirus D68 by genome-wide analysis		Genbank
KT711081	Enterovirus D68	TW-00932-2014	Gong,Y.N., Yang,S.L., Shih,S.R., Huang,Y.C., Chang,P.Y., Huang,C.G., Kao,K.C., Hu,H.C., Liu,Y.C. and Tsao,K.C.	Molecular evolution and the global reemergence of enterovirus D68 by genome-wide analysis		Genbank
KT711080	Enterovirus D68	TW-00909-2014	Gong,Y.N., Yang,S.L., Shih,S.R., Huang,Y.C., Chang,P.Y., Huang,C.G., Kao,K.C., Hu,H.C., Liu,Y.C. and Tsao,K.C.	Molecular evolution and the global reemergence of enterovirus D68 by genome-wide analysis		Genbank
KT711079	Enterovirus D68	TW-00893-2014	Gong,Y.N., Yang,S.L., Shih,S.R., Huang,Y.C., Chang,P.Y., Huang,C.G., Kao,K.C., Hu,H.C., Liu,Y.C. and Tsao,K.C.	Molecular evolution and the global reemergence of enterovirus D68 by genome-wide analysis		Genbank
KT711082	Enterovirus D68	TW-00898-2014	Gong,Y.N., Yang,S.L., Shih,S.R., Huang,Y.C., Chang,P.Y., Huang,C.G., Kao,K.C., Hu,H.C., Liu,Y.C. and Tsao,K.C.	Molecular evolution and the global reemergence of enterovirus D68 by genome-wide analysis		Genbank
KT711083	Enterovirus D68	TW-00785-2014	Gong,Y.N., Yang,S.L., Shih,S.R., Huang,Y.C., Chang,P.Y., Huang,C.G., Kao,K.C., Hu,H.C., Liu,Y.C. and Tsao,K.C.	Molecular evolution and the global reemergence of enterovirus D68 by genome-wide analysis		Genbank
KT711078	Enterovirus D68	TW-00880-2014	Gong,Y.N., Yang,S.L., Shih,S.R., Huang,Y.C., Chang,P.Y., Huang,C.G., Kao,K.C., Hu,H.C., Liu,Y.C. and Tsao,K.C.	Molecular evolution and the global reemergence of enterovirus D68 by genome-wide analysis		Genbank
MF045422	Enterovirus D68	EVD68/Homosapiens/VNM/VN10/2013	Nguyen,N.N.	Direct Submission		Genbank
MT791933	Enterovirus D68	CF183054-FRA-2016	Duval,M., Bailly,J.-L. and Mirand,A.	Clinical and molecular epidemiology of Enterovirus D68 infections, Clermont-Ferrand, France, 2014-2018		Genbank
MH674138	Enterovirus D68	EVD68_SWE_048_160822_NFLG	Dyrdak, R. et al.	Intra- and interpatient evolution of enterovirus D68 during a large outbreak in Stockholm, Sweden 2016		Genbank
MT791928	Enterovirus D68	CF270004-FRA-2016	Duval,M., Bailly,J.-L. and Mirand,A.	Clinical and molecular epidemiology of Enterovirus D68 infections, Clermont-Ferrand, France, 2014-2018		Genbank
MH733832	Enterovirus D68	MCVR1535	Arunkumar, G. et al.	A report on Enterovirus D68 associated viral pneumonia in children from south India 2017		Genbank
MH330334	Enterovirus D68	NIV1733258	Yadav,P.D.	Molecular characterization of Enterovirus D68 from India		Genbank
MN726800	Enterovirus D68	NL_05_2019	Midgley et al.	Co-circulation of multiple enterovirus D68 subclades, including a novel B3 cluster, across Europe in a season of expected low prevalence, 2019/20		Genbank
MN935870	Enterovirus D68	EVD68_SWE_204_190920_NFLG	Midgley et al.	Co-circulation of multiple enterovirus D68 subclades, including a novel B3 cluster, across Europe in a season of expected low prevalence, 2019/20		Genbank
MH341716	Enterovirus D68	2016-R4839	Shen,L., Gong,C., Xiang,Z., Zhang,T., Li,M., Li,A., Luo,M. and Huang,F.	Upsurge of Enterovirus D68 and Circulation of the New Subclade D3 and Subclade B3 in Beijing, China, 2016		Genbank
MH341724	Enterovirus D68	2016-R5928	Shen,L., Gong,C., Xiang,Z., Zhang,T., Li,M., Li,A., Luo,M. and Huang,F.	Upsurge of Enterovirus D68 and Circulation of the New Subclade D3 and Subclade B3 in Beijing, China, 2016		Genbank
MH341711	Enterovirus D68	2016-R3936	Shen,L., Gong,C., Xiang,Z., Zhang,T., Li,M., Li,A., Luo,M. and Huang,F.	Upsurge of Enterovirus D68 and Circulation of the New Subclade D3 and Subclade B3 in Beijing, China, 2016		Genbank
MN245446	Enterovirus D68	EVD68_SWE_103_181004_NFLG	Dyrdak, R. et al.	Intra- and interpatient evolution of enterovirus D68 during a large outbreak in Stockholm, Sweden 2016		Genbank
MZ824224	Enterovirus D68	YC18137	Li,Q., Chen,X., Ai,J., Li,L., Li,C., Zhu,Y., Wang,R., Duan,Y., Zhang,M. and Xie,Z.	A small number of acute lower respiratory tract infection in children in China is associated with enterovirus D68 infection		Genbank
MK419051	Enterovirus D68	NY611_18	Wang,G., Gilrane,V.L., Zhuge,J., Huang,W., Yin,C., Salib,C., Nolan,S.M. and Fallon,J.T.	Enterovirus D68 Biennial Circulation in New York, USA, 2014-2018		Genbank
MH341725	Enterovirus D68	2016-R6091	Shen,L., Gong,C., Xiang,Z., Zhang,T., Li,M., Li,A., Luo,M. and Huang,F.	Upsurge of Enterovirus D68 and Circulation of the New Subclade D3 and Subclade B3 in Beijing, China, 2016		Genbank
MH041323	Enterovirus D68	2016-R5733	Shen,L., Zhang,T. and Huang,F.	Enterovirus D68 causeing pneumonia with myocardial injury in China		Genbank
MH041324	Enterovirus D68	2016-R5734	Shen,L., Zhang,T. and Huang,F.	Enterovirus D68 causeing pneumonia with myocardial injury in China		Genbank
MN245400	Enterovirus D68	EVD68_BEL_005_181019_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MT789740	Enterovirus D68	CF487798-FRA-2018	Duval,M., Bailly,J.-L. and Mirand,A.	Clinical and molecular epidemiology of Enterovirus D68 infections, Clermont-Ferrand, France, 2014-2018		Genbank
MT789738	Enterovirus D68	CF569939-FRA-2018	Duval,M., Bailly,J.-L. and Mirand,A.	Clinical and molecular epidemiology of Enterovirus D68 infections, Clermont-Ferrand, France, 2014-2018		Genbank
MN245447	Enterovirus D68	EVD68_SWE_104_181022_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MT789743	Enterovirus D68	CF479745-FRA-2018	Duval,M., Bailly,J.-L. and Mirand,A.	Clinical and molecular epidemiology of Enterovirus D68 infections, Clermont-Ferrand, France, 2014-2018		Genbank
MW664346	Enterovirus D68	CLI-B3-78-EV-D68	Majumdar,M.	Direct Detection and Typing of Human Enteroviruses from Clinical Samples by Entire-Capsid Next Generation Sequencing		Genbank
MW664343	Enterovirus D68	CLI-B3-55-EV-D68	Majumdar,M.	Direct Detection and Typing of Human Enteroviruses from Clinical Samples by Entire-Capsid Next Generation Sequencing		Genbank
MN245441	Enterovirus D68	EVD68_NLD_008_181001_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MN245409	Enterovirus D68	EVD68_CHE_004_180905_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MN245417	Enterovirus D68	EVD68_ESP_006_180924_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MN245414	Enterovirus D68	EVD68_ESP_003_180919_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MN245423	Enterovirus D68	EVD68_ESP_012_181018_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MN245412	Enterovirus D68	EVD68_ESP_001_180903_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MT789739	Enterovirus D68	CF473248-FRA-2018	Duval,M., Bailly,J.-L. and Mirand,A.	Clinical and molecular epidemiology of Enterovirus D68 infections, Clermont-Ferrand, France, 2014-2018		Genbank
MT789748	Enterovirus D68	CF434664-FRA-2018	Duval,M., Bailly,J.-L. and Mirand,A.	Clinical and molecular epidemiology of Enterovirus D68 infections, Clermont-Ferrand, France, 2014-2018		Genbank
MN245415	Enterovirus D68	EVD68_ESP_004_180919_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MN245444	Enterovirus D68	EVD68_SWE_101_180924_NFLG	Dyrdak, R. et al.	Intra- and interpatient evolution of enterovirus D68 during a large outbreak in Stockholm, Sweden 2016		Genbank
MN245448	Enterovirus D68	EVD68_SWE_106_181102_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MN245404	Enterovirus D68	EVD68_BEL_009_181003_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MN245396	Enterovirus D68	EVD68_BEL_001_181008_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MN245397	Enterovirus D68	EVD68_BEL_002_180927_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MT789744	Enterovirus D68	CF606093-FRA-2018	Duval,M., Bailly,J.-L. and Mirand,A.	Clinical and molecular epidemiology of Enterovirus D68 infections, Clermont-Ferrand, France, 2014-2018		Genbank
MN245418	Enterovirus D68	EVD68_ESP_007_180925_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MW664344	Enterovirus D68	CLI-B3-60-EV-D68	Majumdar,M.	Direct Detection and Typing of Human Enteroviruses from Clinical Samples by Entire-Capsid Next Generation Sequencing		Genbank
MT789741	Enterovirus D68	CF425314-FRA-2018	Duval,M., Bailly,J.-L. and Mirand,A.	Clinical and molecular epidemiology of Enterovirus D68 infections, Clermont-Ferrand, France, 2014-2018		Genbank
MN245425	Enterovirus D68	EVD68_ESP_014_181102_NFLG	Hodcroft, E. B. et al.	Evolution, geographic spreading, and demographic distribution of Enterovirus D68		Genbank
MW664345	Enterovirus D68	CLI-B3-77-EV-D68	Majumdar,M.	Direct Detection and Typing of Human Enteroviruses from Clinical Samples by Entire-Capsid Next Generation Sequencing		Genbank
MN365195	Enterovirus D68	CA-RGDS-1064	Pan,C.-Y., Huynh,T., Padilla,T., Chen,A., Castro,C.J., Marine,R.L., Ng,T.F.F., Nix,W.A., Morales,C. and Wadford,D.A.	Enterovirus D68 from California, 2016-2018		Genbank
LC107900	Enterovirus D68	A250-OsakaC-JPN-2015	Kaida,A., Iritani,N., Yamamoto,S.P., Kanbayashi,D., Togawa,M., Amo,K., Kohdera,U., Nishigaki,T., Kageyama,T. and Kubo,H.	Reemergence of enterovirus D68 in 2015, Osaka City, Japan		Genbank
MG739636	Enterovirus D68	HongKong/CUHK47134	Wang,H., Tao,K., Tsun,G., Li,T., Tian,Q., Hong,K., Yeung,A., Chen,Z., Chan,P., Leung,T. and Chan,R.	Whole genome sequencing molecular epidemiology study of Enterovirus D68 detected in hospitalized children in Hong Kong with serious respiratory disease		Genbank
MG739638	Enterovirus D68	HongKong/CUHK63749	Wang,H., Tao,K., Tsun,G., Li,T., Tian,Q., Hong,K., Yeung,A., Chen,Z., Chan,P., Leung,T. and Chan,R.	Whole genome sequencing molecular epidemiology study of Enterovirus D68 detected in hospitalized children in Hong Kong with serious respiratory disease		Genbank
MH341721	Enterovirus D68	2016-R5271	Shen,L., Gong,C., Xiang,Z., Zhang,T., Li,M., Li,A., Luo,M. and Huang,F.	Upsurge of Enterovirus D68 and Circulation of the New Subclade D3 and Subclade B3 in Beijing, China, 2016		Genbank
MH341715	Enterovirus D68	2016-R4609	Shen,L., Gong,C., Xiang,Z., Zhang,T., Li,M., Li,A., Luo,M. and Huang,F.	Upsurge of Enterovirus D68 and Circulation of the New Subclade D3 and Subclade B3 in Beijing, China, 2016		Genbank
MH341718	Enterovirus D68	2016-R4855	Shen,L., Gong,C., Xiang,Z., Zhang,T., Li,M., Li,A., Luo,M. and Huang,F.	Upsurge of Enterovirus D68 and Circulation of the New Subclade D3 and Subclade B3 in Beijing, China, 2016		Genbank
MH341712	Enterovirus D68	2016-R4010	Shen,L., Gong,C., Xiang,Z., Zhang,T., Li,M., Li,A., Luo,M. and Huang,F.	Upsurge of Enterovirus D68 and Circulation of the New Subclade D3 and Subclade B3 in Beijing, China, 2016		Genbank
MH341720	Enterovirus D68	2016-R4934	Shen,L., Gong,C., Xiang,Z., Zhang,T., Li,M., Li,A., Luo,M. and Huang,F.	Upsurge of Enterovirus D68 and Circulation of the New Subclade D3 and Subclade B3 in Beijing, China, 2016		Genbank
LC107898	Enterovirus D68	A241-OsakaC-JPN-2015	Kaida,A., Iritani,N., Yamamoto,S.P., Kanbayashi,D., Togawa,M., Amo,K., Kohdera,U., Nishigaki,T., Kageyama,T. and Kubo,H.	Reemergence of enterovirus D68 in 2015, Osaka City, Japan		Genbank
MG739637	Enterovirus D68	HongKong/CUHK61194	Wang,H., Tao,K., Tsun,G., Li,T., Tian,Q., Hong,K., Yeung,A., Chen,Z., Chan,P., Leung,T. and Chan,R.	Whole genome sequencing molecular epidemiology study of Enterovirus D68 detected in hospitalized children in Hong Kong with serious respiratory disease		Genbank
LC107899	Enterovirus D68	A244-OsakaC-JPN-2015	Kaida,A., Iritani,N., Yamamoto,S.P., Kanbayashi,D., Togawa,M., Amo,K., Kohdera,U., Nishigaki,T., Kageyama,T. and Kubo,H.	Reemergence of enterovirus D68 in 2015, Osaka City, Japan		Genbank
LC107901	Enterovirus D68	A252-OsakaC-JPN-2015	Kaida,A., Iritani,N., Yamamoto,S.P., Kanbayashi,D., Togawa,M., Amo,K., Kohdera,U., Nishigaki,T., Kageyama,T. and Kubo,H.	Reemergence of enterovirus D68 in 2015, Osaka City, Japan		Genbank
MG739633	Enterovirus D68	HongKong/CUHK12619	Wang,H., Tao,K., Tsun,G., Li,T., Tian,Q., Hong,K., Yeung,A., Chen,Z., Chan,P., Leung,T. and Chan,R.	Whole genome sequencing molecular epidemiology study of Enterovirus D68 detected in hospitalized children in Hong Kong with serious respiratory disease		Genbank
